project_id,name,domain,github_repo,ecosystem,package,homepage,description,state,license
technology.sensinact,Eclipse sensiNact,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.sensinact,"The Eclipse sensiNact project consists of a software platform enabling the collection, processing and redistribution of any data relevant to improving the quality of life of urban citizens...",Incubating,Eclipse Public License 1.0
technology.serializer,Eclipse Serializer,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.serializer,Eclipse Serializer is a serialization written from the ground up that works fundamentally differently from Java serialization and other encodings. Eclipse Serializer strictly separates data from code.,Incubating,Eclipse Public License 2.0
technology.set,Eclipse Signalling Engineering Toolbox,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.set,"Eclipse Signalling Engineering Toolbox provides essential components of the tool chain to manage initialization, testing, validation and visualization of the PlanPro object model for railway...",Incubating,Eclipse Public License 2.0
technology.simrel,Eclipse SimRel,eclipse.dev,,,,https://eclipse.dev/simrel/,"The Eclipse Simultaneous Release process works as follows:

The simrel.aggr model specifies precisely what is to be aggregated.
The simrel.build change-requests jobs validate each pull request to the.",Regular,Eclipse Public License 2.0
technology.sisu,Eclipse Sisu,eclipse.dev,,,,https://eclipse.dev/sisu/,"Eclipse Sisu is a modular JSR-330-based container that supports classpath scanning, auto-binding, and dynamic auto-wiring. Sisu uses Google-Guice to perform dependency injection and provide the core..",Incubating,Eclipse Public License 1.0
technology.skalli,Skalli,eclipse.org,,,,http://www.eclipse.org/skalli,,Archived,Eclipse Public License 1.0
technology.sketch,Sketch,eclipse.org,,,,http://www.eclipse.org/sketch/,"The Sketch project was created to support a more flexible modeling activity in Eclipse, enriching user's interaction with graphical editors by taking advantage from the capabilities provided by touch.",Archived,Eclipse Public License 1.0
technology.skills,Eclipse Skills,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.skills,"What
I am proposing to introduce gamification elements to eclipse to educate and encourage users to explore more features of the IDE.
'Skills' (working title) will track certain user actions and...",Archived,Eclipse Public License 2.0
technology.steady,Eclipse Steady,projects.eclipse.org,eclipse-steady/steady,,,https://projects.eclipse.org/projects/technology.steady,"Discover, assess and mitigate known vulnerabilities
Steady supports software development organizations in regards to the secure use of open-source components during application development.
As such...",Incubating,Apache Software License 2.0
technology.stem,Eclipse Spatio-Temporal Epidemiological Modeler,eclipse.org,,,,http://www.eclipse.org/stem,The Eclipse Spatio-Temporal Epidemiological Modeler (STEM) is a tool designed to help scientists and public health officials create and use models of emerging infectious diseases. STEM uses...,Archived,Eclipse Public License 1.0
technology.store,Eclipse Store,eclipsestore.io,,,,https://eclipsestore.io/,Eclipse Store provides a Java micro persistence layer built for cloud-native microservices and serverless functions written in Java. Eclipse Store is based on the system prevalence architectural...,Incubating,Eclipse Public License 2.0
technology.subversive,Eclipse Subversive SVN Team Provider,eclipse.dev,,,,https://eclipse.dev/subversive/,The Eclipse Subversive™ project is focused on development of an Eclipse Platform plug-in which provides SVN support. From the project organization point of view it is close to Eclipse CVS project and.,Regular,Eclipse Public License 2.0
technology.sw360,Eclipse SW360,eclipse.org,,,,https://www.eclipse.org/sw360/,Eclipse SW360 is a software catalogue application designed to provide a central place for sharing information about software components used by an organization. It is designed to neatly integrate into,Incubating,Eclipse Public License 1.0
technology.sw360.antenna,Eclipse SW360antenna,eclipse.org,eclipse-archived/antenna,,,https://www.eclipse.org/antenna/,"Eclipse SW360antenna is a tool to automate your open source license compliance processes as much as possible. In the end that is

 collecting all compliance relevant data,
 process that data and warn.",Archived,Eclipse Public License 2.0
technology.swtbot,Eclipse SWTBot,eclipse.org,,,,http://eclipse.org/swtbot,Eclipse SWTBot™ is a Java based UI/functional testing tool for testing SWT and Eclipse based applications. SWTBot provides APIs that are simple to read and write. The APIs also hide the complexities..,Regular,Eclipse Public License 2.0
technology.swtimagej,Eclipse SWTImageJ,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.swtimagej,"Introduction:ImageJ is a versatile platform for image analysis, offering a broad range of functionalities through its scripting capabilities and extensive plugin ecosystem in the scientific domain...",Incubating,Eclipse Public License 2.0
technology.systemfocus,Eclipse SystemFOCUS,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.systemfocus,"Software embedded in cars, planes, or industrial robots (so-called ""cyber-physical"" systems) is very different than desktop or web applications: they intrinsically have tight interactions with the...",Archived,Eclipse Public License 2.0
technology.tea,Eclipse TEA™ (Tasking Engine Advanced),eclipse.org,,,,https://eclipse.org/tea/,Eclipse TEA™ is a tasking orchestration engine that can be run from within the Eclipse IDE or headlessly. It is immediately concerned with tasks related to building and managing plug-ins for the...,Incubating,Eclipse Public License 1.0
technology.tigerstripe,Tigerstripe,eclipse.org,,,,http://www.eclipse.org/tigerstripe,Tigerstripe is a framework for Model Driven Engineering (MDE) with special support for the Telecommunications Industry.,Archived,Eclipse Public License 1.0
technology.tm4e,Eclipse TM4E - TextMate support in the Eclipse IDE ,github.com,eclipse-tm4e/tm4e,,,https://github.com/eclipse/tm4e,"Eclipse TM4E™ includes the necessary code to easily set up syntax highlighting for a wide diversity of languages in the Eclipse IDE, by reusing TextMate grammars.
The default integration is to provide",Incubating,Eclipse Public License 2.0
technology.trace4cps,Eclipse TRACE4CPS,eclipse.dev,,,,https://eclipse.dev/trace4cps/,"Eclipse TRACE4CPS™ (TRACE) maintains and evolves a visualization and analysis tool for the performance engineering of cyber-physical systems. It has a strong focus on industrial applicability.
There..",Incubating,Eclipse Public License 2.0
technology.tradista,Eclipse Tradista,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.tradista,"Eclipse Tradista is a Java based financial software covering Front and Middle Office processes in the market finance industry.
As the unique Open Source software in this area, it can retain attention.",Incubating,Apache Software License 2.0
technology.transformer,Eclipse Transformer,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.transformer,The project can mutate individual class files and thus could be used in a class loader to dynamically rename type references at runtime while classes are being loaded. This could allow a program such.,Incubating,Apache Software License 2.0
technology.trinity,Eclipse IOTA Trinity,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.trinity,"Eclipse Trinity is a cross-platform toolkit built with React / React Native, and with additional native components where necessary.


Core modules support basic functions such as seed storage, address",Archived,Apache Software License 2.0
technology.tsf,Eclipse Trustable Software Framework,pages.eclipse.dev,,,,https://pages.eclipse.dev/eclipse/tsf/tsf,"The focus of the Eclipse Trustable Software Framework project is practical approaches to understanding risks in software engineering. 
Describing and quantifying these risks requires a scalable...",Incubating,Creative Commons Attribution 4.0 (International) License
technology.tycho,Eclipse Tycho,eclipse.org,,,,https://www.eclipse.org/tycho/sitedocs/,"Eclipse Tycho™ is a manifest-first way to build

Eclipse Platform plug-ins/OSGi bundles
Eclipse Platform Features
Eclipse Update sites/p2 repositories
Eclipse RCP applications

with Maven.",Incubating,Eclipse Public License 2.0
technology.uomo,Eclipse UOMo,eclipse.org,,,,http://www.eclipse.org/uomo/,"Eclipse UOMo adds Units of Measurement support for IT Systems and Services both to common programming languages like Java and Data Exchange standards like UCUM and formats including UnitsML, SensorML.",Regular,Eclipse Public License 1.0
technology.usssdk,Eclipse User Storage Service SDK,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.usssdk,The Eclipse User Storage Service SDK provides an idiomatic Java library for easy use of the USS by Eclipse RCP-based applications. The USS SDK transparently handles the authentication and login...,Archived,Eclipse Public License 2.0
technology.vep,Visual Editor,projects.eclipse.org,,,,https://projects.eclipse.org/projects/technology.vep,,Archived,Eclipse Public License 1.0
