name,domain,homepage_url,github_repo,ecosystem,package,repo_url,category,subcategory,description,license,accepted,fetched_at
SPDX License List,spdx.dev,https://spdx.dev/,spdx/license-list-XML,,,https://github.com/spdx/license-list-XML,Projects,All,"SPDX is an open standard for communicating software bill of material information, including provenance, license, security, and other related information. SPDX reduces redundant work by providing commo",,2020-08-10,2026-06-29T23:07:34+00:00
SPDX Specification,spdx.dev,https://spdx.dev/,spdx/spdx-spec,,,https://github.com/spdx/spdx-spec,Projects,All,The Software Package Data Exchange (SPDX®) specification is a standard format for communicating the component and metadata information associated with software packages. An SPDX file can be associated,,2010-08-10,2026-06-29T23:07:34+00:00
SPDX Tools,spdx.dev,https://spdx.dev/,spdx/spdx-3-model,,,https://github.com/spdx/spdx-3-model,Projects,All,"The Software Package Data Exchange (SPDX) specification is a standard format for communicating the components, licenses and copyrights associated with a software package.",,2010-08-10,2026-06-29T23:07:34+00:00
Spiderpool,github.com,https://github.com/spidernet-io/spiderpool,spidernet-io/spiderpool,,,https://github.com/spidernet-io/spiderpool,Projects,All,"Spiderpool: underlay network solution of cloud native, for bare metal, VM and public cloud.",Apache-2.0,2023-12-19,2026-06-29T23:07:34+00:00
SPIF Patent Identification Format,spif.group,https://www.spif.group/,erikoliver/spiffy,,,https://github.com/erikoliver/spiffy,Projects,All,Data model for patent data.,,2020-10-27,2026-06-29T23:07:34+00:00
SPIF Patent Identification Format Working Group,spif.group,https://www.spif.group/,erikoliver/spiffy,,,https://github.com/erikoliver/spiffy,Projects,All,"SPIF Patent Identification Format uniquely defines patent assets so that they can be used in patent analytics, M&A, patent information transfers between firms and buying and selling patents.SPIF uses ",,2020-10-27,2026-06-29T23:07:34+00:00
SPIFFE,spiffe.io,https://spiffe.io/,spiffe/spiffe,,,https://github.com/spiffe/spiffe,Projects,All,"Inspired by the production infrastructure of Google and others, SPIFFE is a set of open-source standards for securely identifying software systems in dynamic and heterogeneous environments.",Apache-2.0,2018-03-29,2026-06-29T23:07:34+00:00
Spin,github.com,https://github.com/spinframework/spin-operator,spinframework/spin-operator,,,https://github.com/spinframework/spin-operator,Projects,All,"The mission of the project is to provide an open source framework for building and running fast, secure, and composable cloud microservices with WebAssembly.",Apache-2.0,2025-02-21,2026-06-29T23:07:34+00:00
Spinnaker,spinnaker.io,https://www.spinnaker.io/,,,,,Projects,All,"Spinnaker is an open source, multi-cloud continuous delivery platform for releasing software changes with high velocity and confidence.",Apache-2.0,2019-03-12,2026-06-29T23:07:34+00:00
SPIRE,spiffe.io,https://spiffe.io/spire/,spiffe/spire,,,https://github.com/spiffe/spire,Projects,All,"SPIRE is a production-ready implementation of the SPIFFE APIs that performs node and workload attestation in order to securely issue SVIDs to workloads, and verify the SVIDs of other workloads, based ",Apache-2.0,2018-03-29,2026-06-29T23:07:34+00:00
SPP,dpdk.org,https://www.dpdk.org/hosted-projects/,,,,http://git.dpdk.org/apps/spp,Projects,All,"Soft Patch Panel (SPP) is a DPDK application for providing switching functionality for Service Function Chaining in NFV (Network Function Virtualization). With SPP, user is able to configure network e",,2017-04-03,2026-06-29T23:07:34+00:00
Spring Bot,github.com,https://github.com/finos/symphony-java-toolkit,finos/symphony-java-toolkit,,,https://github.com/finos/symphony-java-toolkit,Projects,All,Spring Boot + Java Integration for Symphony Chat Platform Bots and Apps,,2020-09-15,2026-06-29T23:07:34+00:00
SQLMesh,github.com,https://github.com/SQLMesh,SQLMesh/sqlmesh,,,https://github.com/SQLMesh/sqlmesh,Projects,All,"SQLMesh is a next-generation data transformation framework designed to ship data quickly, efficiently, and without error. Data teams can run and deploy data transformations written in SQL or Python wi",Apache-2.0,2026-03-04,2026-06-29T23:07:34+00:00
stacker,stackerbuild.io,https://stackerbuild.io/,project-stacker/stacker,,,https://github.com/project-stacker/stacker,Projects,All,"Software supply chain security is front and center in the minds of all security practitioners, especially given vital US government compliance requirements. stacker and OCI registries such as zot (a C",Apache-2.0,2024-06-19,2026-06-29T23:07:34+00:00
StackStorm Project,stackstorm.com,https://stackstorm.com/,StackStorm/st2,,,https://github.com/StackStorm/st2,Projects,All,StackStorm is a platform for integration and automation across services and tools. It ties together your existing infrastructure and application environment so you can more easily automate that enviro,,2019-09-03,2026-06-29T23:07:34+00:00
StarRocks,starrocks.io,https://starrocks.io/,StarRocks/starrocks,,,https://github.com/StarRocks/starrocks,Projects,All,The mission of the Project is to develop a next-generation data platform designed to make data-intensive real-time analytics fast and easy.,,2023-01-19,2026-06-29T23:07:34+00:00
State of the Edge,lfedge.org,https://www.lfedge.org/projects/stateoftheedge/,,,,,Projects,All,"To further industry understanding of edge computing by publishing original research, operating educational programs and advocating for shared knowledge.",,2018-06-19,2026-06-29T23:07:34+00:00
Stor4NFV,wiki.anuket.io,https://wiki.anuket.io/x/rAcB,,,,,Projects,All,A flexible and performant storage project would be of benefit to all NFV use cases (from communication through to enterprise). By targeting a storage intensive use case we will ensure that storage doe,,2017-08-29,2026-06-29T23:07:34+00:00
StorPerf,wiki.anuket.io,https://wiki.anuket.io/x/GAkB,,,,,Projects,All,"The purpose of StorPerf is to provide a tool to measure block and object storage performance in an NFVI. When complemented with a characterization of typical VF storage performance requirements, it ca",,2015-10-02,2026-06-29T23:07:34+00:00
StratoWeave,github.com,https://www.github.com/stratoweave,stratoweave/stratoweave,,,https://github.com/stratoweave/stratoweave,Projects,All,"The mission of the Project is to develop a robust, model-driven, and declarative closed-loop orchestration platform for networks and services complete with a library of automation code for common oper",BSD-3-Clause,2026-03-03,2026-06-29T23:07:34+00:00
Strimzi,strimzi.io,https://strimzi.io/,strimzi/strimzi-kafka-operator,,,https://github.com/strimzi/strimzi-kafka-operator,Projects,All,Strimzi provides a way to run an Apache Kafka cluster on Kubernetes in various deployment configurations.,Apache-2.0,2019-08-28,2026-06-29T23:07:34+00:00
Submariner,submariner.io,https://submariner.io/,submariner-io/submariner,,,https://github.com/submariner-io/submariner,Projects,All,"Submariner enables direct networking between Pods and Services in different Kubernetes clusters, either on-premises or in the cloud.",Apache-2.0,2021-04-27,2026-06-29T23:07:34+00:00
Substra,github.com,https://github.com/Substra,Substra/substrafl,,,https://github.com/Substra/substrafl,Projects,All,The mission of the Project is to design and implement an open source framework for traceable ML orchestration on decentralized sensitive data.,,2021-05-21,2026-06-29T23:07:34+00:00
Supporters of Chromium-Based Browsers,linuxfoundation.org,https://www.linuxfoundation.org/supporters-of-chromium-based-browsers,,,,,Projects,All,The Supporters of Chromium-Based Browsers supports development of open source software projects within the Chromium ecosystem.,TBD / NA,2024-10-19,2026-06-29T23:07:34+00:00
Sylva Fund,sylvaproject.org,https://sylvaproject.org/,,,,,Projects,All,To release a cloud software framework tailored for telco and edge requirements that addresses the technical challenges of the infrastructure layer of this ecosystem. To develop a reference implementat,,2023-06-30,2026-06-29T23:07:34+00:00
Sylva Project,gitlab.com,https://gitlab.com/sylva-projects/sylva,,,,https://gitlab.com/sylva-projects/sylva,Projects,All,To release a cloud software framework tailored for telco and edge requirements that addresses the technical challenges of the infrastructure layer of this ecosystem.  To develop a reference implementa,,2022-11-10,2026-06-29T23:07:34+00:00
Symphony BDK Java,symphony-bdk-java.finos.org,https://symphony-bdk-java.finos.org/,finos/symphony-bdk-java,,,https://github.com/finos/symphony-bdk-java,Projects,All,Helps you to create production-grade Chat Bots and Extension Applications on top of the Symphony REST APIs.,,2021-02-17,2026-06-29T23:07:34+00:00
Symphony BDK Python,github.com,https://github.com/finos/symphony-bdk-python,finos/symphony-bdk-python,,,https://github.com/finos/symphony-bdk-python,Projects,All,,,2021-08-20,2026-06-29T23:07:34+00:00
Symphony Electron,github.com,https://github.com/symphonyoss/SymphonyElectron,symphonyoss/SymphonyElectron,,,https://github.com/symphonyoss/SymphonyElectron,Projects,All,A desktop client for the Symphony Collaboration Platform built using Electron,,2020-06-30,2026-06-29T23:07:34+00:00
Symphony Generator,github.com,https://github.com/finos/generator-symphony,finos/generator-symphony,,,https://github.com/finos/generator-symphony,Projects,All,,,2022-01-11,2026-06-29T23:07:34+00:00
Symphony Media Bridge,github.com,https://github.com/finos/SymphonyMediaBridge,finos/SymphonyMediaBridge,,,https://github.com/finos/SymphonyMediaBridge,Projects,All,,,2021-11-23,2026-06-29T23:07:34+00:00
TARS Foundation,tarscloud.org,https://tarscloud.org/,TarsCloud/Tars,,,https://github.com/TarsCloud/Tars,Projects,All,"Tars is a high-performance RPC framework based on name service and Tars protocol, also integrated administration platform, and implemented hosting-service via flexible schedule.",,2020-03-10,2026-06-29T23:07:34+00:00
TARS Framework,github.com,https://github.com/TarsCloud/TarsFramework,TarsCloud/TarsFramework,,,https://github.com/TarsCloud/TarsFramework,Projects,All,TARS Framework is the basic service for the whole Tars Project and is also the basic operational framework for all the languages in TARS Project.,,2018-06-22,2026-06-29T23:07:34+00:00
TARS Project,tarscloud.org,https://tarscloud.org/,,,,,Projects,All,"The TARS Project is a community working on addressing the problems that may occur in using microservices, including reducing the difficulties of development and service governance. It seeks to solve m",,2018-06-22,2026-06-29T23:07:34+00:00
TarsBenchmark,tarscloud.org,https://tarscloud.org/,TarsCloud/TarsBenchmark,,,https://github.com/TarsCloud/TarsBenchmark,Projects,All,It is a no-code benchmark tool specially tailored for tars service,,2018-06-22,2026-06-29T23:07:34+00:00
TarsCpp,tarscloud.org,https://tarscloud.org/,TarsCloud/TarsCpp,,,https://github.com/TarsCloud/TarsCpp,Projects,All,C++ language framework rpc source code implementation,,2018-06-22,2026-06-29T23:07:34+00:00
TarsDocker,tarscloud.org,https://tarscloud.org/,TarsCloud/TarsDocker,,,https://github.com/TarsCloud/TarsDocker,Projects,All,Tars Docker images,,2018-06-22,2026-06-29T23:07:34+00:00
TarsGateway,tarscloud.org,https://tarscloud.org/,TarsCloud/TarsGateway,,,https://github.com/TarsCloud/TarsGateway,Projects,All,"TarsGateway is a general API gateway based on the TARS development framework, supporting the HTTP protocol for requests and tars-tup&tars-tars protocol, tars-json protocol, and HTTP protocol for the b",,2018-06-22,2026-06-29T23:07:34+00:00
TarsGo,tarscloud.org,https://tarscloud.org/,TarsCloud/TarsGo,,,https://github.com/TarsCloud/TarsGo,Projects,All,A high performance microservice framework in golang. A linux foundation project.,,2018-06-22,2026-06-29T23:07:34+00:00
TarsJava,tarscloud.org,https://tarscloud.org/,TarsCloud/TarsJava,,,https://github.com/TarsCloud/TarsJava,Projects,All,Java language framework rpc source code implementation,,2018-06-22,2026-06-29T23:07:34+00:00
TarsJMeter,tarscloud.org,https://tarscloud.org/,TarsCloud/TarsJMeter,,,https://github.com/TarsCloud/TarsJMeter,Projects,All,"The bridge connecting JMeter and Tars, it ensures that people can efficiently use JMeter to complete the stress test of Tars microservices.",,2018-06-22,2026-06-29T23:07:34+00:00
TarsJs,tarscloud.org,https://tarscloud.org/,tars-node/Tars,,,https://github.com/tars-node/Tars.js,Projects,All,"TarsJs is based on the Tars system so that users can quickly build (migrate) Node.js services without changing the overall architecture of heterogeneous systems, and it is very convenient Split the or",,2018-06-22,2026-06-29T23:07:34+00:00
